id,da aNo ificacao,ocupacaoSuspei oCli,ocupacaoSuspei oU i,ocupacaoConfirmadoCli,ocupacaoConfirmadoU i,ocupacaoCovidU i,ocupacaoCovidCli,ocupacaoHospi alarU i,ocupacaoHospi alarCli,saidaSuspei aObi os,saidaSuspei aAl as,saidaConfirmadaObi os,saidaConfirmadaAl as,origem,es adoNo ificacao,municipioNo ificacao,es ado,municipio,_crea ed_a,_upda ed_a,target
1297008,2022-01-02 03:00:00,0,0,0,0,2,3,8,74,0,1,0,1,parse-cloud,Acre,Cruzeiro do Sul,Acre,Cruzeiro do Sul,2022-01-07 16:34:16.891,2022-01-07 16:34:16.891,0
1297009,2022-01-07 03:00:47,0,0,0,0,6,0,1,30,0,0,0,0,parse-cloud,Paraná,Colorado,Paraná,Colorado,2022-01-07 16:35:29.695,2022-01-07 16:35:29.695,0
1297010,2022-01-03 03:00:00,0,0,0,0,1,3,8,66,0,1,0,0,parse-cloud,Acre,Cruzeiro do Sul,Acre,Cruzeiro do Sul,2022-01-07 16:35:46.756,2022-01-07 16:35:46.756,0
1297012,2022-01-07 03:00:00,0,0,0,0,10,0,18,49,0,0,1,3,parse-cloud,Minas Gerais,Alfenas,Minas Gerais,Alfenas,2022-01-07 16:36:29.113,2022-01-10 19:33:48.804,0
1297013,2022-01-04 03:00:00,0,0,0,0,1,3,7,73,0,0,0,0,parse-cloud,Acre,Cruzeiro do Sul,Acre,Cruzeiro do Sul,2022-01-07 16:36:46.596,2022-01-07 16:36:46.596,0
1297014,2022-01-07 03:00:00,0,0,0,0,1,7,23,91,0,0,1,0,parse-cloud,Rio Grande do Sul,Lajeado,Rio Grande do Sul,Lajeado,2022-01-07 16:36:50.676,2022-01-07 16:36:50.676,1
1297015,2022-01-05 03:00:00,0,0,0,0,1,4,7,65,0,0,0,0,parse-cloud,Acre,Cruzeiro do Sul,Acre,Cruzeiro do Sul,2022-01-07 16:37:49.515,2022-01-07 16:37:49.515,0
1297018,2022-01-07 03:00:47,0,0,0,0,4,2,65,152,0,0,0,0,parse-cloud,Bahia,Barreiras,Bahia,Barreiras,2022-01-07 16:40:22.351,2022-01-07 16:40:22.351,1
1297019,2022-01-06 03:00:00,0,0,0,0,1,7,7,65,0,1,0,1,parse-cloud,Acre,Cruzeiro do Sul,Acre,Cruzeiro do Sul,2022-01-07 16:40:26.798,2022-01-07 16:40:26.798,0
1297020,2022-01-07 03:00:20,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,Minas Gerais,Pedralva,Minas Gerais,Pedralva,2022-01-07 16:40:35.430,2022-01-07 16:40:35.430,0
1297022,2022-01-07 03:00:37,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,San a Ca arina,Palma Sola,San a Ca arina,Palma Sola,2022-01-07 16:42:12.900,2022-01-07 16:42:12.900,0
1297024,2022-01-07 03:00:00,0,0,0,0,3,0,3,0,0,0,0,0,parse-cloud,Ceará,Igua u,Ceará,Igua u,2022-01-07 16:43:27.594,2022-01-07 16:43:27.594,0
1297025,2022-01-07 03:00:39,0,0,0,0,0,0,4,24,0,0,0,0,parse-cloud,Rio de Janeiro,Miracema,Rio de Janeiro,Miracema,2022-01-07 16:43:44.254,2022-01-07 16:43:44.254,0
1297027,2022-01-07 03:00:19,0,0,0,0,1,2,32,196,0,0,0,1,parse-cloud,Rio Grande do Sul,Caxias do Sul,Rio Grande do Sul,Caxias do Sul,2022-01-07 16:44:12.043,2022-01-07 16:44:12.043,1
1297028,2022-01-07 03:00:39,0,0,0,0,2,16,28,60,1,5,0,0,parse-cloud,Minas Gerais,I ajubá,Minas Gerais,I ajubá,2022-01-07 16:44:14.167,2022-01-07 16:44:14.167,1
1297032,2022-01-07 03:00:01,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:49:12.821,2022-01-07 16:49:12.821,0
1297033,2022-01-06 03:00:00,0,0,0,0,0,0,0,8,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:49:35.567,2022-01-07 16:49:35.567,0
1297035,2022-01-05 03:00:00,0,0,0,0,0,0,0,4,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:51:14.857,2022-01-07 16:51:14.857,0
1297037,2022-01-04 03:00:00,0,0,0,0,0,0,0,4,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:51:39.788,2022-01-07 16:51:39.788,0
1297038,2022-01-03 03:00:00,0,0,0,0,0,0,0,3,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:52:05.886,2022-01-07 16:52:05.886,0
1297039,2022-01-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:52:24.713,2022-01-07 16:52:24.713,0
1297041,2022-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Minas Gerais,Conceição das Alagoas,Minas Gerais,Conceição das Alagoas,2022-01-07 16:52:47.684,2022-01-07 16:52:47.684,0
1297043,2022-01-07 03:00:25,0,0,0,0,1,11,39,140,0,0,0,0,parse-cloud,Minas Gerais,Pouso Alegre,Minas Gerais,Pouso Alegre,2022-01-07 16:54:12.950,2022-01-07 16:54:12.950,1
1297044,2022-01-07 03:00:09,0,0,0,0,0,0,0,9,0,0,0,0,parse-cloud,Goiás,São Miguel do Araguaia,Goiás,São Miguel do Araguaia,2022-01-07 16:58:20.415,2022-01-07 16:58:20.415,0
1297045,2022-01-07 03:00:14,0,0,0,0,0,6,0,13,0,2,0,0,parse-cloud,Minas Gerais,Manga,Minas Gerais,Manga,2022-01-07 16:58:29.867,2022-01-07 16:58:29.867,0
1297046,2022-01-06 03:00:00,0,0,0,0,8,28,57,167,0,6,0,5,parse-cloud,São Paulo,São Paulo,São Paulo,São Paulo,2022-01-07 16:58:36.919,2022-01-07 16:58:36.919,1
1297047,2022-01-07 03:00:59,0,0,0,0,2,11,0,0,0,0,0,0,parse-cloud,Minas Gerais,San a Luzia,Minas Gerais,San a Luzia,2022-01-07 17:03:20.378,2022-01-07 17:03:20.378,0
1297048,2022-01-07 03:00:00,0,0,0,0,1,3,1,3,2,3,0,0,parse-cloud,Minas Gerais,Araçuaí,Minas Gerais,Araçuaí,2022-01-07 17:05:15.169,2022-01-08 19:02:49.964,0
1297049,2022-01-07 03:00:57,0,0,0,0,0,5,0,5,0,2,0,0,parse-cloud,São Paulo,São Roque,São Paulo,São Roque,2022-01-07 17:07:12.963,2022-01-07 17:07:12.963,0
1297050,2022-01-07 03:00:03,0,0,0,0,0,5,0,16,0,2,0,0,parse-cloud,Minas Gerais,Aimorés,Minas Gerais,Aimorés,2022-01-07 17:09:24.960,2022-01-07 17:09:24.960,0
1297051,2022-01-07 03:00:13,0,0,0,0,8,0,8,0,0,0,0,0,parse-cloud,Bahia,Eunápolis,Bahia,Eunápolis,2022-01-07 17:11:36.835,2022-01-07 17:11:36.835,0
1297054,2022-01-07 03:00:14,0,0,0,0,0,0,0,18,0,0,0,0,parse-cloud,Minas Gerais,Alpinópolis,Minas Gerais,Alpinópolis,2022-01-07 17:19:19.182,2022-01-07 17:19:19.182,0
1297055,2022-01-06 03:00:00,0,0,0,0,5,17,40,117,1,2,0,0,parse-cloud,Rio de Janeiro,Pe rópolis,Rio de Janeiro,Pe rópolis,2022-01-07 17:21:24.851,2022-01-07 17:21:24.851,1
1297056,2022-01-07 03:00:36,0,0,0,0,4,4,4,46,0,0,1,0,parse-cloud,San a Ca arina,Laguna,San a Ca arina,Laguna,2022-01-07 17:24:11.789,2022-01-07 17:24:11.789,0
1297057,2022-01-07 03:00:51,0,0,0,0,0,2,11,21,0,0,0,0,parse-cloud,São Paulo,Co ia,São Paulo,Co ia,2022-01-07 17:24:46.625,2022-01-07 17:24:46.625,0
1297066,2022-01-07 03:00:24,0,0,0,0,0,0,26,46,0,0,0,0,parse-cloud,San a Ca arina,Mafra,San a Ca arina,Mafra,2022-01-07 17:29:15.747,2022-01-07 17:29:15.747,0
1297067,2022-01-06 03:00:00,0,0,0,0,59,69,59,69,0,0,2,11,parse-cloud,Bahia,Lauro de Frei as,Bahia,Lauro de Frei as,2022-01-07 17:29:30.893,2022-01-07 17:29:30.893,1
1297068,2022-01-07 03:00:46,0,0,0,0,0,0,0,1,0,1,0,0,parse-cloud,Ceará,Brejo San o,Ceará,Brejo San o,2022-01-07 17:30:07.489,2022-01-07 17:30:07.489,0
1297069,2022-01-07 03:00:34,0,0,0,0,59,68,59,68,0,0,2,8,parse-cloud,Bahia,Lauro de Frei as,Bahia,Lauro de Frei as,2022-01-07 17:30:14.140,2022-01-07 17:30:14.140,1
1297070,2022-01-07 03:00:19,0,0,0,0,0,0,0,17,0,0,0,0,parse-cloud,Minas Gerais,Miraí,Minas Gerais,Miraí,2022-01-07 17:31:05.032,2022-01-07 17:31:05.032,0
1297073,2022-01-07 03:00:15,0,0,0,0,9,114,10,120,0,23,0,0,parse-cloud,Ceará,For aleza,Ceará,For aleza,2022-01-07 17:32:51.161,2022-01-07 17:32:51.161,1
1297074,2022-01-07 03:00:33,0,0,0,0,0,2,0,10,0,0,0,0,parse-cloud,Rio Grande do Sul,Ronda Al a,Rio Grande do Sul,Ronda Al a,2022-01-07 17:33:49.924,2022-01-07 17:33:49.924,0
1297075,2022-01-07 03:00:36,0,0,0,0,5,10,5,10,0,0,0,0,parse-cloud,Rio de Janeiro,Angra dos Reis,Rio de Janeiro,Angra dos Reis,2022-01-07 17:35:00.721,2022-01-07 17:35:00.721,0
1297076,2022-01-06 03:00:00,0,0,0,0,0,1,0,8,0,0,0,0,parse-cloud,Ceará,Mucambo,Ceará,Mucambo,2022-01-07 17:45:01.327,2022-01-07 17:51:22.252,0
1297077,2022-01-07 03:00:01,0,0,0,0,0,0,0,103,0,0,0,0,parse-cloud,São Paulo,Campos do Jordão,São Paulo,Campos do Jordão,2022-01-07 17:55:14.362,2022-01-07 17:55:14.362,1
1297078,2022-01-07 03:00:00,0,0,0,0,0,7,0,33,0,0,0,0,parse-cloud,Minas Gerais,Nanuque,Minas Gerais,Nanuque,2022-01-07 17:55:53.541,2022-02-10 13:38:04.768,0
1297079,2022-01-06 03:00:00,0,0,0,0,0,3,0,10,0,2,0,1,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 17:57:16.572,2022-01-07 18:34:22.618,0
1297080,2022-01-07 03:00:26,0,0,0,0,7,1,7,1,0,0,0,0,parse-cloud,Paraná, elêmaco Borba,Paraná, elêmaco Borba,2022-01-07 17:59:46.353,2022-01-07 17:59:46.353,0
1297081,2022-01-07 04:00:39,0,0,0,0,6,11,26,55,0,0,0,2,parse-cloud,Rondônia,Por o Velho,Rondônia,Por o Velho,2022-01-07 18:00:20.558,2022-01-07 18:00:20.558,0
1297083,2022-01-07 03:00:38,0,0,0,0,9,0,27,98,0,0,0,0,parse-cloud,Pernambuco,Olinda,Pernambuco,Olinda,2022-01-07 18:00:54.186,2022-01-07 18:00:54.186,1
1297084,2022-01-07 03:00:49,0,0,0,0,0,0,0,14,0,0,0,0,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:02:39.466,2022-01-07 18:02:39.466,0
1297089,2022-01-07 03:00:54,0,0,0,0,2,8,7,33,0,0,0,0,parse-cloud,Minas Gerais,Viçosa,Minas Gerais,Viçosa,2022-01-07 18:09:24.319,2022-01-07 18:09:24.319,0
1297092,2022-01-07 03:00:39,0,0,0,0,0,2,0,8,0,0,0,0,parse-cloud,Minas Gerais,Ma eus Leme,Minas Gerais,Ma eus Leme,2022-01-07 18:11:06.215,2022-01-07 18:11:06.215,0
1297093,2022-01-07 03:00:43,0,0,0,0,0,0,6,25,0,0,2,3,parse-cloud,San a Ca arina,Por o União,San a Ca arina,Por o União,2022-01-07 18:12:00.694,2022-01-07 18:12:00.694,0
1297094,2022-01-05 03:00:00,0,0,0,0,37,123,37,123,0,2,0,0,parse-cloud,Maranhão,São Luís,Maranhão,São Luís,2022-01-07 18:12:52.381,2022-01-07 18:12:52.381,1
1297095,2022-01-06 03:00:00,0,0,0,0,0,6,0,0,0,0,0,0,parse-cloud,Minas Gerais,Ervália,Minas Gerais,Ervália,2022-01-07 18:13:16.384,2022-01-07 18:13:16.384,0
1297096,2022-01-06 03:00:00,0,0,0,0,39,129,39,129,1,4,0,0,parse-cloud,Maranhão,São Luís,Maranhão,São Luís,2022-01-07 18:13:35.011,2022-01-07 18:13:35.011,1
1297097,2022-01-07 03:00:09,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Minas Gerais,Carandaí,Minas Gerais,Carandaí,2022-01-07 18:13:35.591,2022-01-07 18:13:35.591,0
1297098,2022-01-07 03:00:20,0,0,0,0,0,4,0,0,0,3,0,0,parse-cloud,Minas Gerais,Ervália,Minas Gerais,Ervália,2022-01-07 18:14:02.567,2022-01-07 18:14:02.567,0
1297099,2022-01-07 03:00:11,0,0,0,0,1,1,10,21,0,0,0,0,parse-cloud,Rio Grande do Sul,Charqueadas,Rio Grande do Sul,Charqueadas,2022-01-07 18:15:23.985,2022-01-07 18:15:23.985,0
1297102,2022-01-07 03:00:11,0,0,0,0,1,2,21,78,0,0,0,0,parse-cloud,San a Ca arina,Concórdia,San a Ca arina,Concórdia,2022-01-07 18:18:29.156,2022-01-07 18:18:29.156,1
1297103,2022-01-07 03:00:05,0,0,0,0,8,2,8,2,1,0,0,0,parse-cloud,Bahia,Vi ória da Conquis a,Bahia,Vi ória da Conquis a,2022-01-07 18:19:29.660,2022-01-07 18:19:29.660,0
1297104,2022-01-07 03:00:02,0,0,0,0,0,0,0,9,0,0,0,0,parse-cloud,Minas Gerais,Mon e San o de Minas,Minas Gerais,Mon e San o de Minas,2022-01-07 18:20:20.561,2022-01-07 18:20:20.561,0
1297105,2022-01-01 03:00:00,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:20:32.575,2022-01-07 18:20:32.575,0
1297106,2022-01-07 03:00:04,0,0,0,0,0,2,2,27,0,0,0,0,parse-cloud,Minas Gerais,Grão Mogol,Minas Gerais,Grão Mogol,2022-01-07 18:21:33.378,2022-01-07 18:21:33.378,0
1297107,2022-01-07 03:00:06,0,0,0,0,8,8,47,169,0,0,0,3,parse-cloud,San a Ca arina,Joinville,San a Ca arina,Joinville,2022-01-07 18:21:45.909,2022-01-07 18:21:45.909,1
1297108,2022-01-02 03:00:00,0,0,0,0,0,0,0,13,0,0,0,0,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:22:16.903,2022-01-07 18:22:16.903,0
1297109,2022-01-03 03:00:00,0,0,0,0,0,0,0,10,0,0,0,0,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:23:52.920,2022-01-07 18:23:52.920,0
1297110,2022-01-04 03:00:00,0,0,0,0,0,3,0,9,0,0,0,0,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:26:53.607,2022-01-07 18:26:53.607,0
1297111,2022-01-07 03:00:26,0,0,0,0,0,1,6,24,0,0,0,0,parse-cloud,Paraná,Umuarama,Paraná,Umuarama,2022-01-07 18:29:09.203,2022-01-07 18:29:09.203,0
1297112,2022-01-05 03:00:00,0,0,0,0,0,4,0,10,0,0,0,2,parse-cloud,Ceará,Mombaça,Ceará,Mombaça,2022-01-07 18:32:08.225,2022-01-07 18:32:08.225,0
1297113,2022-01-07 03:00:26,0,0,0,0,0,6,9,60,0,3,0,1,parse-cloud,San a Ca arina,Florianópolis,San a Ca arina,Florianópolis,2022-01-07 18:32:18.550,2022-01-07 18:32:18.550,0
1297114,2022-01-07 03:00:37,0,0,0,0,0,2,0,10,0,0,0,0,parse-cloud,Goiás,Inhumas,Goiás,Inhumas,2022-01-07 18:36:42.002,2022-01-07 18:36:42.002,0
1297115,2022-01-07 03:00:21,0,0,0,0,0,0,8,25,0,0,0,0,parse-cloud,Rio de Janeiro,Saquarema,Rio de Janeiro,Saquarema,2022-01-07 18:38:57.808,2022-01-07 18:38:57.808,0
1297116,2022-01-07 03:00:15,0,0,0,0,0,2,0,2,0,0,0,0,parse-cloud,Rio de Janeiro,Carmo,Rio de Janeiro,Carmo,2022-01-07 18:39:51.713,2022-01-07 18:39:51.713,0
1297117,2022-01-07 03:00:32,0,0,0,0,0,0,0,12,0,0,0,0,parse-cloud,Minas Gerais,Pompéu,Minas Gerais,Pompéu,2022-01-07 18:43:45.561,2022-01-07 18:43:45.561,0
1297118,2022-01-07 03:00:33,0,0,0,0,0,0,3,16,0,0,0,0,parse-cloud,Rio Grande do Sul,Pelo as,Rio Grande do Sul,Pelo as,2022-01-07 18:44:46.728,2022-01-07 18:44:46.728,0
1297119,2022-01-07 03:00:07,0,0,0,0,0,0,0,14,0,0,0,0,parse-cloud,Minas Gerais,Vazan e,Minas Gerais,Vazan e,2022-01-07 18:47:23.992,2022-01-07 18:47:23.992,0
1297120,2022-01-07 03:00:00,0,0,0,0,2,4,37,102,0,0,0,0,parse-cloud,Ceará,Barbalha,Ceará,Barbalha,2022-01-07 18:49:12.659,2022-01-07 18:49:28.548,1
1297121,2022-01-06 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Minas Gerais,Capinópolis,Minas Gerais,Capinópolis,2022-01-07 18:52:07.080,2022-01-07 18:52:07.080,0
1297122,2022-01-07 03:00:07,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Minas Gerais,Capinópolis,Minas Gerais,Capinópolis,2022-01-07 18:52:27.007,2022-01-07 18:52:27.007,0
1297123,2022-01-07 03:00:00,0,0,0,0,0,0,0,19,0,0,0,2,parse-cloud,San a Ca arina,Orleans,San a Ca arina,Orleans,2022-01-07 18:59:07.409,2022-01-07 18:59:31.128,0
1297124,2022-01-07 03:00:20,0,0,0,0,0,0,0,9,0,0,1,5,parse-cloud,Minas Gerais,Mon alvânia,Minas Gerais,Mon alvânia,2022-01-07 19:00:20.621,2022-01-07 19:00:20.621,0
1297125,2022-01-07 03:00:48,0,0,0,0,1,28,1,90,0,0,0,2,parse-cloud,San a Ca arina,Criciúma,San a Ca arina,Criciúma,2022-01-07 19:00:25.042,2022-01-07 19:00:25.042,1
1297126,2022-01-07 03:00:57,0,0,0,0,1,1,5,27,0,0,0,0,parse-cloud,San a Ca arina,São Ben o do Sul,San a Ca arina,São Ben o do Sul,2022-01-07 19:06:08.761,2022-01-07 19:06:08.761,0
1297127,2022-01-06 03:00:00,0,0,0,0,1,1,5,22,0,0,0,0,parse-cloud,San a Ca arina,São Ben o do Sul,San a Ca arina,São Ben o do Sul,2022-01-07 19:06:57.256,2022-01-07 19:06:57.256,0
1297128,2022-01-07 03:00:31,0,0,0,0,0,1,0,3,0,0,0,0,parse-cloud,San a Ca arina,Arroio  rin a,San a Ca arina,Arroio  rin a,2022-01-07 19:06:57.623,2022-01-07 19:06:57.623,0
1297129,2022-01-07 03:00:29,0,0,0,0,0,1,0,12,0,0,0,0,parse-cloud,São Paulo,José Bonifácio,São Paulo,José Bonifácio,2022-01-07 19:11:49.232,2022-01-07 19:11:49.232,0
1297130,2022-01-06 03:00:00,0,0,0,0,0,1,0,2,0,0,0,0,parse-cloud,Minas Gerais,São Roque de Minas,Minas Gerais,São Roque de Minas,2022-01-07 19:13:40.533,2022-01-07 19:13:40.533,0
1297131,2022-01-07 03:00:20,0,0,0,0,0,9,18,83,0,0,0,0,parse-cloud,Minas Gerais,Se e Lagoas,Minas Gerais,Se e Lagoas,2022-01-07 19:15:29.990,2022-01-07 19:15:29.990,1
1297132,2022-01-07 03:00:43,0,0,0,0,0,2,0,5,0,0,0,0,parse-cloud,Paraná,Joaquim  ávora,Paraná,Joaquim  ávora,2022-01-07 19:17:15.499,2022-01-07 19:17:15.499,0
1297133,2022-01-07 04:00:42,0,0,0,0,0,2,0,6,0,0,0,0,parse-cloud,Ma o Grosso,Colíder,Ma o Grosso,Colíder,2022-01-07 19:24:55.692,2022-01-07 19:24:55.692,0
1297134,2022-01-01 03:00:00,0,0,0,0,8,4,8,6,0,0,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 19:30:23.159,2022-01-07 19:47:26.915,0
1297135,2022-01-05 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Minas Gerais,Serrania,Minas Gerais,Serrania,2022-01-07 19:33:12.073,2022-01-07 19:33:12.073,0
1297136,2022-01-06 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Minas Gerais,Serrania,Minas Gerais,Serrania,2022-01-07 19:33:43.153,2022-01-07 19:33:43.153,0
1297137,2022-01-07 03:00:58,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,Minas Gerais,Serrania,Minas Gerais,Serrania,2022-01-07 19:34:06.547,2022-01-07 19:34:06.547,0
1297138,2022-01-07 03:00:24,0,0,0,0,0,1,10,10,0,0,0,0,parse-cloud,Minas Gerais,Almenara,Minas Gerais,Almenara,2022-01-07 19:37:30.747,2022-01-07 19:37:30.747,0
1297139,2022-01-07 03:00:46,0,0,0,0,0,0,0,30,0,0,0,0,parse-cloud,Maranhão,Caru apera,Maranhão,Caru apera,2022-01-07 19:39:36.286,2022-01-07 19:39:36.286,0
1297141,2022-01-06 03:00:00,0,0,0,0,0,0,9,24,0,0,0,0,parse-cloud,Paraná,União da Vi ória,Paraná,União da Vi ória,2022-01-07 19:44:24.659,2022-01-07 19:47:07.252,0
1297142,2022-01-07 03:00:47,0,0,0,0,0,0,0,17,0,0,0,0,parse-cloud,Minas Gerais,I amarandiba,Minas Gerais,I amarandiba,2022-01-07 19:45:44.656,2022-01-07 19:45:44.656,0
1297143,2022-01-07 03:00:24,0,0,0,0,1,5,17,34,0,0,0,0,parse-cloud,Minas Gerais,Conselheiro Lafaie e,Minas Gerais,Conselheiro Lafaie e,2022-01-07 19:48:06.606,2022-01-07 19:48:06.606,0
1297144,2022-01-07 03:00:18,0,0,0,0,0,0,10,23,0,0,0,0,parse-cloud,Paraná,União da Vi ória,Paraná,União da Vi ória,2022-01-07 19:48:07.811,2022-01-07 19:48:07.811,0
1297145,2022-01-06 03:00:00,0,0,0,0,1,4,17,34,0,0,0,0,parse-cloud,Minas Gerais,Conselheiro Lafaie e,Minas Gerais,Conselheiro Lafaie e,2022-01-07 19:49:14.211,2022-01-07 19:49:14.211,0
1297146,2022-01-02 03:00:00,0,0,0,0,8,4,8,6,0,1,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 19:50:05.758,2022-01-07 19:50:05.758,0
1297147,2022-01-07 03:00:52,0,0,0,0,10,51,8,167,1,8,0,0,parse-cloud,Minas Gerais,Governador Valadares,Minas Gerais,Governador Valadares,2022-01-07 19:50:40.152,2022-01-07 19:50:40.152,1
1297148,2022-01-03 03:00:00,0,0,0,0,8,3,8,6,0,1,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 19:52:49.243,2022-01-07 19:52:49.243,0
1297149,2022-01-07 03:00:20,0,0,0,0,0,10,10,26,0,2,0,0,parse-cloud,Minas Gerais,Coronel Fabriciano,Minas Gerais,Coronel Fabriciano,2022-01-07 19:54:36.622,2022-01-07 19:54:36.622,0
1297150,2022-01-07 03:00:00,0,0,0,0,0,1,0,17,0,0,0,0,parse-cloud,Paraná,Pinhão,Paraná,Pinhão,2022-01-07 19:55:52.615,2022-01-07 19:56:21.387,0
1297151,2022-01-04 03:00:00,0,0,0,0,8,3,8,6,0,2,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 19:56:12.343,2022-01-07 19:56:12.343,0
1297152,2022-01-07 03:00:41,0,0,0,0,0,0,0,11,0,0,0,0,parse-cloud,Pernambuco,San a Cru,Pernambuco,San a Cru,2022-01-07 19:59:09.354,2022-01-07 19:59:09.354,0
1297153,2022-01-05 03:00:00,0,0,0,0,8,2,8,6,1,3,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 20:03:49.642,2022-01-07 20:03:49.642,0
1297154,2022-01-06 03:00:00,0,0,0,0,8,1,8,6,1,0,0,0,parse-cloud,Bahia,Alagoinhas,Bahia,Alagoinhas,2022-01-07 20:05:58.306,2022-01-07 20:05:58.306,0
1297155,2022-01-07 03:00:00,0,0,0,0,0,0,20,20,0,0,0,0,parse-cloud,Ceará,Sobral,Ceará,Sobral,2022-01-07 20:10:10.912,2022-01-07 20:10:10.912,0
1297156,2022-01-07 03:00:12,0,0,0,0,2,0,20,2,0,0,0,0,parse-cloud,Rio de Janeiro,Angra dos Reis,Rio de Janeiro,Angra dos Reis,2022-01-07 20:11:49.590,2022-01-07 20:11:49.590,0
1297157,2022-01-07 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,parse-cloud,Alagoas,Quebrangulo,Alagoas,Quebrangulo,2022-01-07 20:20:15.021,2022-01-20 00:05:00.601,0
1297158,2022-01-07 03:00:58,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-07 20:22:07.574,2022-01-07 20:22:07.574,0
1297159,2022-01-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-07 20:23:05.653,2022-01-07 20:23:05.653,0
1297160,2022-01-07 03:00:43,0,0,0,0,0,2,0,21,0,0,0,0,parse-cloud,San a Ca arina,Chapecó,San a Ca arina,Chapecó,2022-01-07 20:23:09.751,2022-01-07 20:23:09.751,0
1297161,2022-01-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-07 20:23:31.922,2022-01-07 20:23:31.922,0
1297162,2022-01-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-07 20:24:08.716,2022-01-07 20:24:08.716,0
1297163,2022-01-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,parse-cloud,Pernambuco,Afrânio,Pernambuco,Afrânio,2022-01-07 20:24:31.692,2022-01-07 20:24:31.692,0
1297167,2022-01-07 03:00:17,0,0,0,0,13,26,30,194,0,0,0,0,parse-cloud,Pernambuco,Recife,Pernambuco,Recife,2022-01-07 20:28:34.691,2022-01-07 20:28:34.691,1
1297168,2022-01-07 03:00:42,0,0,0,0,0,0,0,2,0,0,0,0,parse-cloud,Pernambuco,Cachoeirinha,Pernambuco,Cachoeirinha,2022-01-07 20:29:06.936,2022-01-07 20:29:06.936,0
1297173,2022-01-07 03:00:38,0,0,0,0,0,2,0,10,0,0,0,0,parse-cloud,Rio Grande do Sul,Flores da Cunha,Rio Grande do Sul,Flores da Cunha,2022-01-07 20:33:10.006,2022-01-07 20:33:10.006,0
1297175,2022-01-07 03:00:00,0,0,0,0,1,1,5,4,0,1,0,0,parse-cloud,Rio de Janeiro,Sapucaia,Rio de Janeiro,Sapucaia,2022-01-07 20:33:52.345,2022-01-10 23:47:02.311,0
1297176,2022-01-02 03:00:00,0,0,0,0,0,1,0,0,0,1,0,0,parse-cloud,Pará,Novo Repar imen o,Pará,Novo Repar imen o,2022-01-07 20:35:55.833,2022-01-07 20:35:55.833,0
